,Season,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
9773,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DIETRICH, Wilfried",EUA,Men,+ 87KG (Super Heavyweight),Silver,Unified Team of Germany
9774,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"HORVATH, Francisc",ROU,Men,52 - 57KG (Bantamweight),Bronze,Romania
9775,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"VYRUPAEV, Konstantin",URS,Men,52 - 57KG (Bantamweight),Gold,Soviet Union
9776,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"VESTERBY, Edvin",SWE,Men,52 - 57KG (Bantamweight),Silver,Sweden
9777,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DZENELADZE, Roman",URS,Men,57 - 61KG (Featherweight),Bronze,Soviet Union
9778,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"MÄKINEN, Rauno Leonard",FIN,Men,57 - 61KG (Featherweight),Gold,Finland
9779,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"POLYAK, Imre",HUN,Men,57 - 61KG (Featherweight),Silver,Hungary
9780,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"TOTH, Gyula",HUN,Men,61 - 67KG (Lightweight),Bronze,Hungary
9781,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"LEHTONEN, Kyösti Eemil",FIN,Men,61 - 67KG (Lightweight),Gold,Finland
9782,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DOGAN, Riza",TUR,Men,61 - 67KG (Lightweight),Silver,Turkey
9783,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"BERLIN, Per Gunnar",SWE,Men,67 - 73KG (Welterweight),Bronze,Sweden
9784,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"BAYRAK, Mithat",TUR,Men,67 - 73KG (Welterweight),Gold,Turkey
9785,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"MANEEV, Vladimir",URS,Men,67 - 73KG (Welterweight),Silver,Soviet Union
9786,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"JANSSON, Rune",SWE,Men,73 - 79KG (Middleweight),Bronze,Sweden
9787,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"KARTOZIYA, Givi",URS,Men,73 - 79KG (Middleweight),Gold,Soviet Union
9788,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DOBREV, Dimitre Dimitrov",BUL,Men,73 - 79KG (Middleweight),Silver,Bulgaria
9789,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"NILSSON, Karl-Erik",SWE,Men,79 - 87KG (Light-Heavyweight),Bronze,Sweden
9790,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"NIKOLAEV, Valentin",URS,Men,79 - 87KG (Light-Heavyweight),Gold,Soviet Union
9791,summer,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"SIRAKOV, Petko Atanasov",BUL,Men,79 - 87KG (Light-Heavyweight),Silver,Bulgaria
9792,summer,1960,Rome,Aquatics,Diving,"PHELPS, Brian Eric",GBR,Men,10M Platform,Bronze,United Kingdom
9793,summer,1960,Rome,Aquatics,Diving,"WEBSTER, Robert David",USA,Men,10M Platform,Gold,United States
9794,summer,1960,Rome,Aquatics,Diving,"TOBIAN, Gary Milburn",USA,Men,10M Platform,Silver,United States
9795,summer,1960,Rome,Aquatics,Diving,"KRUTOVA, Ninel",URS,Women,10M Platform,Bronze,Soviet Union
9796,summer,1960,Rome,Aquatics,Diving,"KRÄMER-ENGEL-GULBIN, Ingrid",EUA,Women,10M Platform,Gold,Unified Team of Germany
9797,summer,1960,Rome,Aquatics,Diving,"MYERS-POPE, Paula Jean",USA,Women,10M Platform,Silver,United States
9798,summer,1960,Rome,Aquatics,Diving,"BOTELLA MEDINA, Juan",MEX,Men,3M Springboard,Bronze,Mexico
9799,summer,1960,Rome,Aquatics,Diving,"TOBIAN, Gary Milburn",USA,Men,3M Springboard,Gold,United States
9800,summer,1960,Rome,Aquatics,Diving,"HALL, Samuel Nesley",USA,Men,3M Springboard,Silver,United States
9801,summer,1960,Rome,Aquatics,Diving,"FERRIS, Elizabeth Anne E.",GBR,Women,3M Springboard,Bronze,United Kingdom
9802,summer,1960,Rome,Aquatics,Diving,"KRÄMER-ENGEL-GULBIN, Ingrid",EUA,Women,3M Springboard,Gold,Unified Team of Germany
9803,summer,1960,Rome,Aquatics,Diving,"MYERS-POPE, Paula Jean",USA,Women,3M Springboard,Silver,United States
9804,summer,1960,Rome,Aquatics,Swimming,"BENNETT, Robert Earl",USA,Men,100M Backstroke,Bronze,United States
9805,summer,1960,Rome,Aquatics,Swimming,"THEILE, David Egmont",AUS,Men,100M Backstroke,Gold,Australia
9806,summer,1960,Rome,Aquatics,Swimming,"MCKINNEY, Frank Edward Jr.",USA,Men,100M Backstroke,Silver,United States
9807,summer,1960,Rome,Aquatics,Swimming,"TANAKA, Satoko",JPN,Women,100M Backstroke,Bronze,Japan
9808,summer,1960,Rome,Aquatics,Swimming,"BURKE, Lynn Edythe",USA,Women,100M Backstroke,Gold,United States
9809,summer,1960,Rome,Aquatics,Swimming,"STEWARD, Natalie Alwyne",GBR,Women,100M Backstroke,Silver,United Kingdom
9810,summer,1960,Rome,Aquatics,Swimming,"ANDREW, Janice",AUS,Women,100M Butterfly,Bronze,Australia
9811,summer,1960,Rome,Aquatics,Swimming,"SCHULER, Carolyn Jane",USA,Women,100M Butterfly,Gold,United States
9812,summer,1960,Rome,Aquatics,Swimming,"HEEMSKERK, Marianne Yvonne",NED,Women,100M Butterfly,Silver,Netherlands
9813,summer,1960,Rome,Aquatics,Swimming,"DOS SANTOS, Manoel",BRA,Men,100M Freestyle,Bronze,Brazil
9814,summer,1960,Rome,Aquatics,Swimming,"DEVITT, John",AUS,Men,100M Freestyle,Gold,Australia
9815,summer,1960,Rome,Aquatics,Swimming,"LARSON, Lance Melvin",USA,Men,100M Freestyle,Silver,United States
9816,summer,1960,Rome,Aquatics,Swimming,"STEWARD, Natalie Alwyne",GBR,Women,100M Freestyle,Bronze,United Kingdom
9817,summer,1960,Rome,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,100M Freestyle,Gold,Australia
9818,summer,1960,Rome,Aquatics,Swimming,"VON SALTZA, Susan Christina",USA,Women,100M Freestyle,Silver,United States
9819,summer,1960,Rome,Aquatics,Swimming,"BREEN, George Thomas",USA,Men,1500M Freestyle,Bronze,United States
9820,summer,1960,Rome,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,1500M Freestyle,Gold,Australia
9821,summer,1960,Rome,Aquatics,Swimming,"ROSE, Murray",AUS,Men,1500M Freestyle,Silver,Australia
9822,summer,1960,Rome,Aquatics,Swimming,"MENSONIDES, Wieger Emile",NED,Men,200M Breaststroke,Bronze,Netherlands
9823,summer,1960,Rome,Aquatics,Swimming,"MULLIKEN, William Danforth",USA,Men,200M Breaststroke,Gold,United States
9824,summer,1960,Rome,Aquatics,Swimming,"OSAKI, Yoshihiko",JPN,Men,200M Breaststroke,Silver,Japan
9825,summer,1960,Rome,Aquatics,Swimming,"GÖBEL, Barbara",EUA,Women,200M Breaststroke,Bronze,Unified Team of Germany
9826,summer,1960,Rome,Aquatics,Swimming,"LONSBROUGH, Anita",GBR,Women,200M Breaststroke,Gold,United Kingdom
9827,summer,1960,Rome,Aquatics,Swimming,"URSELMANN, Wiltrud",EUA,Women,200M Breaststroke,Silver,Unified Team of Germany
9828,summer,1960,Rome,Aquatics,Swimming,"GILLANDERS, John David",USA,Men,200M Butterfly,Bronze,United States
9829,summer,1960,Rome,Aquatics,Swimming,"TROY, Michael Francis",USA,Men,200M Butterfly,Gold,United States
9830,summer,1960,Rome,Aquatics,Swimming,"HAYES, Neville",AUS,Men,200M Butterfly,Silver,Australia
9831,summer,1960,Rome,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,400M Freestyle,Bronze,Australia
9832,summer,1960,Rome,Aquatics,Swimming,"ROSE, Murray",AUS,Men,400M Freestyle,Gold,Australia
9833,summer,1960,Rome,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,400M Freestyle,Silver,Japan
9834,summer,1960,Rome,Aquatics,Swimming,"LAGERBERG, Catharina (Tineke)",NED,Women,400M Freestyle,Bronze,Netherlands
9835,summer,1960,Rome,Aquatics,Swimming,"VON SALTZA, Susan Christina",USA,Women,400M Freestyle,Gold,United States
9836,summer,1960,Rome,Aquatics,Swimming,"CEDERQVIST, Jane",SWE,Women,400M Freestyle,Silver,Sweden
9837,summer,1960,Rome,Aquatics,Swimming,"BRUNNER, Ursula",EUA,Women,4X100M Freestyle Relay,Bronze,Unified Team of Germany
9838,summer,1960,Rome,Aquatics,Swimming,"PECHSTEIN, Heidi",EUA,Women,4X100M Freestyle Relay,Bronze,Unified Team of Germany
9839,summer,1960,Rome,Aquatics,Swimming,"STEFFIN, Christel",EUA,Women,4X100M Freestyle Relay,Bronze,Unified Team of Germany
9840,summer,1960,Rome,Aquatics,Swimming,"WEISS, Gisela",EUA,Women,4X100M Freestyle Relay,Bronze,Unified Team of Germany
9841,summer,1960,Rome,Aquatics,Swimming,"SPILLANE, Joan Arlene",USA,Women,4X100M Freestyle Relay,Gold,United States
9842,summer,1960,Rome,Aquatics,Swimming,"STOBS, Shirley Anne",USA,Women,4X100M Freestyle Relay,Gold,United States
9843,summer,1960,Rome,Aquatics,Swimming,"VON SALTZA, Susan Christina",USA,Women,4X100M Freestyle Relay,Gold,United States
9844,summer,1960,Rome,Aquatics,Swimming,"WOOD, Carolyn Virginia",USA,Women,4X100M Freestyle Relay,Gold,United States
9845,summer,1960,Rome,Aquatics,Swimming,"COLQUHOUN, Alva",AUS,Women,4X100M Freestyle Relay,Silver,Australia
9846,summer,1960,Rome,Aquatics,Swimming,"CRAPP, Lorraine Joyce",AUS,Women,4X100M Freestyle Relay,Silver,Australia
9847,summer,1960,Rome,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,4X100M Freestyle Relay,Silver,Australia
9848,summer,1960,Rome,Aquatics,Swimming,"KONRADS, Ilsa",AUS,Women,4X100M Freestyle Relay,Silver,Australia
9849,summer,1960,Rome,Aquatics,Swimming,"HIRAKIDA, Koichi",JPN,Men,4X100M Medley Relay,Bronze,Japan
9850,summer,1960,Rome,Aquatics,Swimming,"OSAKI, Yoshihiko",JPN,Men,4X100M Medley Relay,Bronze,Japan
9851,summer,1960,Rome,Aquatics,Swimming,"SHIMIZU, Keigo",JPN,Men,4X100M Medley Relay,Bronze,Japan
9852,summer,1960,Rome,Aquatics,Swimming,"TOMITA, Kazuo",JPN,Men,4X100M Medley Relay,Bronze,Japan
9853,summer,1960,Rome,Aquatics,Swimming,"FARRELL, Felix Geoffrey",USA,Men,4X100M Medley Relay,Gold,United States
9854,summer,1960,Rome,Aquatics,Swimming,"HAIT, Paul William",USA,Men,4X100M Medley Relay,Gold,United States
9855,summer,1960,Rome,Aquatics,Swimming,"LARSON, Lance Melvin",USA,Men,4X100M Medley Relay,Gold,United States
9856,summer,1960,Rome,Aquatics,Swimming,"MCKINNEY, Frank Edward Jr.",USA,Men,4X100M Medley Relay,Gold,United States
9857,summer,1960,Rome,Aquatics,Swimming,"GATHERCOLE, Terence",AUS,Men,4X100M Medley Relay,Silver,Australia
9858,summer,1960,Rome,Aquatics,Swimming,"HAYES, Neville",AUS,Men,4X100M Medley Relay,Silver,Australia
9859,summer,1960,Rome,Aquatics,Swimming,"SHIPTON, Geoffrey",AUS,Men,4X100M Medley Relay,Silver,Australia
9860,summer,1960,Rome,Aquatics,Swimming,"THEILE, David Egmont",AUS,Men,4X100M Medley Relay,Silver,Australia
9861,summer,1960,Rome,Aquatics,Swimming,"BRUNNER, Ursula",EUA,Women,4X100M Medley Relay,Bronze,Unified Team of Germany
9862,summer,1960,Rome,Aquatics,Swimming,"FUHRMANN, Bärbel",EUA,Women,4X100M Medley Relay,Bronze,Unified Team of Germany
9863,summer,1960,Rome,Aquatics,Swimming,"KÜPER, Ursula",EUA,Women,4X100M Medley Relay,Bronze,Unified Team of Germany
9864,summer,1960,Rome,Aquatics,Swimming,"SCHMIDT, Ingrid",EUA,Women,4X100M Medley Relay,Bronze,Unified Team of Germany
9865,summer,1960,Rome,Aquatics,Swimming,"BURKE, Lynn Edythe",USA,Women,4X100M Medley Relay,Gold,United States
9866,summer,1960,Rome,Aquatics,Swimming,"KEMPNER, Patricia",USA,Women,4X100M Medley Relay,Gold,United States
9867,summer,1960,Rome,Aquatics,Swimming,"SCHULER, Carolyn Jane",USA,Women,4X100M Medley Relay,Gold,United States
9868,summer,1960,Rome,Aquatics,Swimming,"VON SALTZA, Susan Christina",USA,Women,4X100M Medley Relay,Gold,United States
9869,summer,1960,Rome,Aquatics,Swimming,"ANDREW, Janice",AUS,Women,4X100M Medley Relay,Silver,Australia
9870,summer,1960,Rome,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,4X100M Medley Relay,Silver,Australia
9871,summer,1960,Rome,Aquatics,Swimming,"LASSIG, Rosemary",AUS,Women,4X100M Medley Relay,Silver,Australia
9872,summer,1960,Rome,Aquatics,Swimming,"WILSON, Maryleen Joy",AUS,Women,4X100M Medley Relay,Silver,Australia
9873,summer,1960,Rome,Aquatics,Swimming,"DEVITT, John",AUS,Men,4X200M Freestyle Relay,Bronze,Australia
9874,summer,1960,Rome,Aquatics,Swimming,"DICKSON, David Gavin",AUS,Men,4X200M Freestyle Relay,Bronze,Australia
9875,summer,1960,Rome,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,4X200M Freestyle Relay,Bronze,Australia
9876,summer,1960,Rome,Aquatics,Swimming,"ROSE, Murray",AUS,Men,4X200M Freestyle Relay,Bronze,Australia
9877,summer,1960,Rome,Aquatics,Swimming,"BLICK, Richard Adolph",USA,Men,4X200M Freestyle Relay,Gold,United States
9878,summer,1960,Rome,Aquatics,Swimming,"FARRELL, Felix Geoffrey",USA,Men,4X200M Freestyle Relay,Gold,United States
9879,summer,1960,Rome,Aquatics,Swimming,"HARRISON, George Prifold",USA,Men,4X200M Freestyle Relay,Gold,United States
9880,summer,1960,Rome,Aquatics,Swimming,"TROY, Michael Francis",USA,Men,4X200M Freestyle Relay,Gold,United States
9881,summer,1960,Rome,Aquatics,Swimming,"FUJIMOTO, Tatsuo",JPN,Men,4X200M Freestyle Relay,Silver,Japan
9882,summer,1960,Rome,Aquatics,Swimming,"FUKUI, Makoto",JPN,Men,4X200M Freestyle Relay,Silver,Japan
9883,summer,1960,Rome,Aquatics,Swimming,"ISHII, Hiroshi",JPN,Men,4X200M Freestyle Relay,Silver,Japan
9884,summer,1960,Rome,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,4X200M Freestyle Relay,Silver,Japan
9885,summer,1960,Rome,Aquatics,Water polo,"BOROS, Otto",HUN,Men,Water Polo,Bronze,Hungary
9886,summer,1960,Rome,Aquatics,Water polo,"DÖMÖTÖR, Zoltan",HUN,Men,Water Polo,Bronze,Hungary
9887,summer,1960,Rome,Aquatics,Water polo,"FELKAI, Laszlo",HUN,Men,Water Polo,Bronze,Hungary
9888,summer,1960,Rome,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,Water Polo,Bronze,Hungary
9889,summer,1960,Rome,Aquatics,Water polo,"HEVESI, Istvan",HUN,Men,Water Polo,Bronze,Hungary
9890,summer,1960,Rome,Aquatics,Water polo,"JENEI, Laszlo",HUN,Men,Water Polo,Bronze,Hungary
9891,summer,1960,Rome,Aquatics,Water polo,"KANIZSA, Tivadar",HUN,Men,Water Polo,Bronze,Hungary
9892,summer,1960,Rome,Aquatics,Water polo,"KARPATI, György",HUN,Men,Water Polo,Bronze,Hungary
9893,summer,1960,Rome,Aquatics,Water polo,"KATONA, Andras",HUN,Men,Water Polo,Bronze,Hungary
9894,summer,1960,Rome,Aquatics,Water polo,"MARKOVICS, Kalman",HUN,Men,Water Polo,Bronze,Hungary
9895,summer,1960,Rome,Aquatics,Water polo,"MAYER, Mihaly",HUN,Men,Water Polo,Bronze,Hungary
9896,summer,1960,Rome,Aquatics,Water polo,"RUSORAN, Peter",HUN,Men,Water Polo,Bronze,Hungary
9897,summer,1960,Rome,Aquatics,Water polo,"AMBRON, Amedeo",ITA,Men,Water Polo,Gold,Italy
9898,summer,1960,Rome,Aquatics,Water polo,"BARDI, Danilo",ITA,Men,Water Polo,Gold,Italy
9899,summer,1960,Rome,Aquatics,Water polo,"D'ALTRUI, Giuseppe",ITA,Men,Water Polo,Gold,Italy
9900,summer,1960,Rome,Aquatics,Water polo,"GIONTA, Salvatore",ITA,Men,Water Polo,Gold,Italy
9901,summer,1960,Rome,Aquatics,Water polo,"GUERRINI, Giancarlo",ITA,Men,Water Polo,Gold,Italy
9902,summer,1960,Rome,Aquatics,Water polo,"LAVORATORI, Franco",ITA,Men,Water Polo,Gold,Italy
9903,summer,1960,Rome,Aquatics,Water polo,"LONZI, Gianni",ITA,Men,Water Polo,Gold,Italy
9904,summer,1960,Rome,Aquatics,Water polo,"MANNELLI, Luigi",ITA,Men,Water Polo,Gold,Italy
9905,summer,1960,Rome,Aquatics,Water polo,"PARMEGIANI, Rosario",ITA,Men,Water Polo,Gold,Italy
9906,summer,1960,Rome,Aquatics,Water polo,"PIZZO, Eraldo",ITA,Men,Water Polo,Gold,Italy
9907,summer,1960,Rome,Aquatics,Water polo,"ROSSI, Dante",ITA,Men,Water Polo,Gold,Italy
9908,summer,1960,Rome,Aquatics,Water polo,"SPINELLI, Brunello",ITA,Men,Water Polo,Gold,Italy
9909,summer,1960,Rome,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,Water Polo,Silver,Soviet Union
9910,summer,1960,Rome,Aquatics,Water polo,"CHIKVANAYA, Givi",URS,Men,Water Polo,Silver,Soviet Union
9911,summer,1960,Rome,Aquatics,Water polo,"GOGOLADZE, Leri",URS,Men,Water Polo,Silver,Soviet Union
9912,summer,1960,Rome,Aquatics,Water polo,"GOIKHMAN, Boris",URS,Men,Water Polo,Silver,Soviet Union
9913,summer,1960,Rome,Aquatics,Water polo,"GRIGOROVSKY, Yuri",URS,Men,Water Polo,Silver,Soviet Union
9914,summer,1960,Rome,Aquatics,Water polo,"KARTASHOV, Anatoli",URS,Men,Water Polo,Silver,Soviet Union
9915,summer,1960,Rome,Aquatics,Water polo,"KURENNOI, Vyacheslav",URS,Men,Water Polo,Silver,Soviet Union
9916,summer,1960,Rome,Aquatics,Water polo,"MSHVENIERADZE, Pyotr",URS,Men,Water Polo,Silver,Soviet Union
9917,summer,1960,Rome,Aquatics,Water polo,"NOVIKOV, Vladimir",URS,Men,Water Polo,Silver,Soviet Union
9918,summer,1960,Rome,Aquatics,Water polo,"SALTSYN, Yevgeni",URS,Men,Water Polo,Silver,Soviet Union
9919,summer,1960,Rome,Aquatics,Water polo,"SEMENOV, Vladimir",URS,Men,Water Polo,Silver,Soviet Union
9920,summer,1960,Rome,Athletics,Athletics,"POWER, David",AUS,Men,10000M,Bronze,Australia
9921,summer,1960,Rome,Athletics,Athletics,"BOLOTNIKOV, Pyotr",URS,Men,10000M,Gold,Soviet Union
9922,summer,1960,Rome,Athletics,Athletics,"GRODOTZKI, Hans",EUA,Men,10000M,Silver,Unified Team of Germany
9923,summer,1960,Rome,Athletics,Athletics,"RADFORD, Peter",GBR,Men,100M,Bronze,United Kingdom
9924,summer,1960,Rome,Athletics,Athletics,"HARY, Armin",EUA,Men,100M,Gold,Unified Team of Germany
9925,summer,1960,Rome,Athletics,Athletics,"SIME, David",USA,Men,100M,Silver,United States
9926,summer,1960,Rome,Athletics,Athletics,"LEONE, Giuseppina",ITA,Women,100M,Bronze,Italy
9927,summer,1960,Rome,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,100M,Gold,United States
9928,summer,1960,Rome,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,100M,Silver,United Kingdom
9929,summer,1960,Rome,Athletics,Athletics,"JONES, Hayes",USA,Men,110M Hurdles,Bronze,United States
9930,summer,1960,Rome,Athletics,Athletics,"CALHOUN, Lee",USA,Men,110M Hurdles,Gold,United States
9931,summer,1960,Rome,Athletics,Athletics,"MAY, William Lee",USA,Men,110M Hurdles,Silver,United States
9932,summer,1960,Rome,Athletics,Athletics,"ROSZAVÖLGYI, Istvan",HUN,Men,1500M,Bronze,Hungary
9933,summer,1960,Rome,Athletics,Athletics,"ELLIOTT, Herbert",AUS,Men,1500M,Gold,Australia
9934,summer,1960,Rome,Athletics,Athletics,"JAZY, Michel",FRA,Men,1500M,Silver,France
9935,summer,1960,Rome,Athletics,Athletics,"SEYE, Abdoulaye",FRA,Men,200M,Bronze,France
9936,summer,1960,Rome,Athletics,Athletics,"BERRUTI, Livio",ITA,Men,200M,Gold,Italy
9937,summer,1960,Rome,Athletics,Athletics,"CARNEY, Lester Nelson",USA,Men,200M,Silver,United States
9938,summer,1960,Rome,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,200M,Bronze,United Kingdom
9939,summer,1960,Rome,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,200M,Gold,United States
9940,summer,1960,Rome,Athletics,Athletics,"HEINE, Judith (Jutta)",EUA,Women,200M,Silver,Unified Team of Germany
9941,summer,1960,Rome,Athletics,Athletics,"VICKERS, Stanley Frank",GBR,Men,20KM Walk,Bronze,United Kingdom
9942,summer,1960,Rome,Athletics,Athletics,"GOLUBNICHY, Vladimir",URS,Men,20KM Walk,Gold,Soviet Union
9943,summer,1960,Rome,Athletics,Athletics,"FREEMAN, Noel Frederick",AUS,Men,20KM Walk,Silver,Australia
9944,summer,1960,Rome,Athletics,Athletics,"RZHISCHIN, Semen",URS,Men,3000M Steeplechase,Bronze,Soviet Union
9945,summer,1960,Rome,Athletics,Athletics,"KRZYSZKOWIAK, Zdzislaw",POL,Men,3000M Steeplechase,Gold,Poland
9946,summer,1960,Rome,Athletics,Athletics,"SOKOLOV, Nikolai",URS,Men,3000M Steeplechase,Silver,Soviet Union
9947,summer,1960,Rome,Athletics,Athletics,"SPENCE, Malcolm Clive",RSA,Men,400M,Bronze,South Africa
9948,summer,1960,Rome,Athletics,Athletics,"DAVIS, Otis Crandall",USA,Men,400M,Gold,United States
9949,summer,1960,Rome,Athletics,Athletics,"KAUFMANN, Carl",EUA,Men,400M,Silver,Unified Team of Germany
9950,summer,1960,Rome,Athletics,Athletics,"HOWARD, Richard Wayne",USA,Men,400M Hurdles,Bronze,United States
9951,summer,1960,Rome,Athletics,Athletics,"DAVIS, Glenn Ashby",USA,Men,400M Hurdles,Gold,United States
9952,summer,1960,Rome,Athletics,Athletics,"CUSHMAN, Clifton Emmett",USA,Men,400M Hurdles,Silver,United States
9953,summer,1960,Rome,Athletics,Athletics,"JONES, David Henry",GBR,Men,4X100M Relay,Bronze,United Kingdom
9954,summer,1960,Rome,Athletics,Athletics,"RADFORD, Peter",GBR,Men,4X100M Relay,Bronze,United Kingdom
9955,summer,1960,Rome,Athletics,Athletics,"SEGAL, David Hugh",GBR,Men,4X100M Relay,Bronze,United Kingdom
9956,summer,1960,Rome,Athletics,Athletics,"WHITEHEAD, Joseph Nicholas Neville",GBR,Men,4X100M Relay,Bronze,United Kingdom
9957,summer,1960,Rome,Athletics,Athletics,"CULLMANN, Bernd",EUA,Men,4X100M Relay,Gold,Unified Team of Germany
9958,summer,1960,Rome,Athletics,Athletics,"HARY, Armin",EUA,Men,4X100M Relay,Gold,Unified Team of Germany
9959,summer,1960,Rome,Athletics,Athletics,"LAUER, Martin",EUA,Men,4X100M Relay,Gold,Unified Team of Germany
9960,summer,1960,Rome,Athletics,Athletics,"MAHLENDORF, Walter",EUA,Men,4X100M Relay,Gold,Unified Team of Germany
9961,summer,1960,Rome,Athletics,Athletics,"BARTENEV, Leonid",URS,Men,4X100M Relay,Silver,Soviet Union
9962,summer,1960,Rome,Athletics,Athletics,"KONOVALOV, Yuri",URS,Men,4X100M Relay,Silver,Soviet Union
9963,summer,1960,Rome,Athletics,Athletics,"KOSANOV, Gusman",URS,Men,4X100M Relay,Silver,Soviet Union
9964,summer,1960,Rome,Athletics,Athletics,"OZOLIN, Edvins",URS,Men,4X100M Relay,Silver,Soviet Union
9965,summer,1960,Rome,Athletics,Athletics,"HERRMANN-GORECKA-RICHTER, Halina",POL,Women,4X100M Relay,Bronze,Poland
9966,summer,1960,Rome,Athletics,Athletics,"JESIONOWSKA-GERWIN, Celina",POL,Women,4X100M Relay,Bronze,Poland
9967,summer,1960,Rome,Athletics,Athletics,"LERCZAK-JANISZEWSKA, Barbara",POL,Women,4X100M Relay,Bronze,Poland
9968,summer,1960,Rome,Athletics,Athletics,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Women,4X100M Relay,Bronze,Poland
9969,summer,1960,Rome,Athletics,Athletics,"HUDSON, Martha B.",USA,Women,4X100M Relay,Gold,United States
9970,summer,1960,Rome,Athletics,Athletics,"JONES, Barbara Pearl",USA,Women,4X100M Relay,Gold,United States
9971,summer,1960,Rome,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,4X100M Relay,Gold,United States
9972,summer,1960,Rome,Athletics,Athletics,"WILLIAMS, Lucinda",USA,Women,4X100M Relay,Gold,United States
9973,summer,1960,Rome,Athletics,Athletics,"BIECHL, Anni",EUA,Women,4X100M Relay,Silver,Unified Team of Germany
9974,summer,1960,Rome,Athletics,Athletics,"HEINE, Judith (Jutta)",EUA,Women,4X100M Relay,Silver,Unified Team of Germany
9975,summer,1960,Rome,Athletics,Athletics,"HENDRIX, Brunhilde",EUA,Women,4X100M Relay,Silver,Unified Team of Germany
